vendor/xlsx@0.18.5/xlsx.full.min.js	https://cdnjs.cloudflare.com/ajax/libs/xlsx/0.18.5/xlsx.full.min.js	Apache-2.0
vendor/jsqr@1.4.0/jsQR.js	https://cdn.jsdelivr.net/npm/jsqr@1.4.0/dist/jsQR.js	Apache-2.0
vendor/html5-qrcode@2.3.8/html5-qrcode.min.js	https://unpkg.com/html5-qrcode@2.3.8/html5-qrcode.min.js	Apache-2.0
vendor/zxing@0.19.1/index.min.js	https://unpkg.com/@zxing/library@0.19.1/umd/index.min.js	MIT
vendor/chartjs@4.4.1/chart.umd.js	https://cdnjs.cloudflare.com/ajax/libs/Chart.js/4.4.1/chart.umd.js	MIT
